track_id,bit_rate,genre_top
51114,320000,Experimental
51115,320000,Experimental
51117,320000,Experimental
51118,320000,Experimental
51120,320000,Pop
51157,160000,Experimental
51158,160000,Experimental
51203,320000,Experimental
51260,320000,Pop
51261,320000,Pop
51262,320000,Pop
51263,320000,Pop
51265,320000,Pop
51267,320000,Pop
51268,320000,Pop
51269,320000,Pop
51271,320000,Pop
51272,320000,Pop
51273,320000,Pop
51274,320000,Pop
51275,320000,Pop
51276,320000,Pop
51278,160000,Pop
51291,160000,Pop
51292,160000,Pop
51301,259653,Experimental
51305,263264,Experimental
51333,320000,Folk
51479,196003,Experimental
51655,256000,Folk
51659,256000,Folk
51661,256000,Folk
51776,256000,Instrumental
51784,192000,Electronic
51785,192000,Electronic
51918,320000,Folk
51919,320000,Folk
51923,320000,Electronic
51954,226612,Electronic
51991,320000,International
51992,320000,International
51998,320000,International
51999,320000,International
52000,320000,International
52001,320000,International
52034,320000,Pop
52035,320000,Pop
52036,320000,Pop
52037,320000,Pop
52039,320000,Pop
52040,320000,Pop
52041,320000,Pop
52042,320000,Pop
52044,320000,Pop
52045,320000,Pop
52118,256000,International
52119,256000,International
52120,256000,International
52121,256000,International
52122,256000,International
52123,256000,International
52124,256000,International
52125,256000,International
52126,256000,International
52127,256000,International
52128,256000,International
52129,256000,International
52141,256000,Experimental
52375,160000,Pop
52380,160000,Pop
52389,160000,Pop
52393,160000,Pop
52409,146114,Electronic
52446,154524,Instrumental
52447,150240,Instrumental
52448,165683,Instrumental
52449,174457,Instrumental
52451,167337,Instrumental
52452,139793,Instrumental
52500,256000,Folk
52501,256000,Folk
52502,256000,Folk
52508,256000,Folk
52522,320000,Rock
52579,320000,Hip-Hop
52628,128000,Electronic
52629,160000,Electronic
52630,128000,Electronic
52631,320000,Electronic
52632,256000,Electronic
52633,160000,Electronic
52634,320000,Electronic
52635,160000,Electronic
52636,160000,Electronic
52637,128000,Electronic
52638,160000,Electronic
52639,320000,Electronic
52641,160000,Electronic
52642,160000,Electronic
52644,192000,Electronic
52645,160000,Electronic
52646,320000,Electronic
52647,256000,Electronic
52648,192000,Electronic
52649,320000,Electronic
52650,160000,Electronic
52859,192000,Experimental
52860,192000,Experimental
52861,192000,Experimental
52862,192000,Experimental
52945,256000,Folk
52946,256000,Folk
52947,256000,Folk
52948,256000,Folk
52950,256000,Folk
52951,256000,Folk
52953,256000,Folk
52954,256000,Folk
52955,256000,Folk
53152,128000,International
53154,192000,International
53156,320000,International
53157,320000,International
53158,192000,International
53159,320000,International
53160,320000,International
53228,320000,Pop
53229,320000,Pop
53299,320000,International
53300,320000,International
53301,320000,International
53302,320000,International
53379,160000,Hip-Hop
53381,128000,Hip-Hop
53457,320000,Electronic
53496,192000,Electronic
53576,256000,Folk
53578,256000,Folk
53586,320000,Folk
53587,320000,Folk
53588,320000,Folk
53589,320000,Folk
53591,320000,Pop
53592,320000,Pop
53675,220100,Experimental
53723,320000,International
53724,320000,International
53725,320000,International
53726,320000,International
53727,320000,International
53728,320000,International
53729,320000,Experimental
53807,320000,Rock
53862,275224,Electronic
53863,272819,Electronic
53937,256000,Pop
54019,320000,Experimental
54031,320000,Pop
54032,320000,Pop
54033,320000,Pop
54034,320000,Pop
54037,320000,Pop
54039,320000,Pop
54061,256000,Folk
54062,256000,Folk
54063,256000,Folk
54064,256000,Folk
54149,320000,Instrumental
54150,320000,Instrumental
54151,320000,Instrumental
54152,320000,Instrumental
54153,320000,Instrumental
54154,320000,Instrumental
54155,320000,Instrumental
54156,320000,Instrumental
54158,320000,Instrumental
54159,320000,Instrumental
54160,320000,Instrumental
54163,160000,Rock
54234,256000,Pop
54235,256000,Pop
54236,256000,Pop
54237,256000,Pop
54297,256000,Folk
54335,320000,Electronic
54365,160000,Hip-Hop
54376,160000,Hip-Hop
54433,320000,International
54436,320000,International
54437,320000,International
54438,320000,International
54442,320000,International
54443,320000,International
54463,320000,International
54464,320000,International
54465,320000,International
54466,320000,International
54467,320000,International
54468,320000,International
54469,320000,International
54470,320000,International
54475,320000,International
54476,320000,International
54479,320000,International
54480,320000,International
54481,320000,International
54482,320000,International
54496,256000,Experimental
54554,320000,Experimental
54568,128000,International
54570,256000,International
54576,128000,International
54578,128000,International
54580,256000,International
54621,320000,Rock
54623,320000,Rock
54624,320000,Rock
54625,320000,Rock
54626,320000,Rock
54662,320000,Electronic
54664,320000,Pop
54665,320000,Pop
54666,320000,Pop
54667,320000,Pop
54703,256000,Folk
54719,320000,Electronic
54735,320000,Rock
54753,320000,Hip-Hop
54874,160000,Electronic
54942,256000,Rock
55076,320000,Pop
55097,320000,Hip-Hop
55100,320000,Hip-Hop
55101,320000,Hip-Hop
55102,320000,Hip-Hop
55113,320000,Hip-Hop
55119,320000,Hip-Hop
55120,320000,Hip-Hop
55121,320000,Hip-Hop
55122,320000,Hip-Hop
55123,320000,Hip-Hop
55124,320000,Hip-Hop
55149,192000,Electronic
55183,128000,Electronic
55186,128000,Electronic
55231,320000,International
55232,320000,International
55233,320000,International
55234,320000,International
55235,320000,International
55236,320000,International
55237,320000,International
55238,320000,International
55240,320000,International
55241,320000,International
55242,320000,International
55285,205825,Pop
55286,206723,Pop
55287,205101,Pop
55288,186165,Pop
55289,201013,Pop
55290,180591,Pop
55291,193743,Pop
55292,194115,Pop
55293,175385,Pop
55294,195773,Pop
55295,187907,Pop
55402,256000,Rock
55430,256000,Pop
55436,256000,Pop
55437,256000,Pop
55480,256000,Experimental
55481,256000,Experimental
55549,256000,Hip-Hop
55572,320000,Hip-Hop
55709,201559,Rock
55710,201040,Rock
55711,163444,Rock
55712,190657,Rock
55713,209895,Rock
55714,205124,Rock
55715,193324,Rock
55716,191655,Rock
55717,216199,Rock
55718,217755,Rock
55719,230073,Rock
55782,192000,Electronic
55783,128000,Electronic
55786,192000,Electronic
55807,128000,Electronic
55808,128000,Electronic
55809,128000,Electronic
55810,128000,Electronic
55811,128000,Electronic
55826,256000,International
55827,256000,International
55828,256000,International
55830,256000,International
55831,256000,International
55832,256000,International
55833,256000,International
55900,320000,Hip-Hop
56010,160000,Experimental
56015,160000,Experimental
56020,160000,Experimental
56028,320000,Electronic
56029,320000,Electronic
56030,320000,International
56031,320000,Experimental
56033,320000,Experimental
56034,192000,Electronic
56036,192000,Electronic
56247,320000,Pop
56248,320000,Pop
56249,320000,Pop
56273,320000,Pop
56274,320000,Pop
56275,320000,Pop
56460,160000,Pop
56465,256000,International
56466,256000,International
56467,256000,International
56468,256000,International
56469,256000,International
56470,256000,International
56471,256000,International
56472,256000,International
56474,256000,International
56493,320000,Hip-Hop
56495,320000,Hip-Hop
56496,320000,Hip-Hop
56497,320000,Hip-Hop
56498,320000,Hip-Hop
56499,320000,Hip-Hop
56516,320000,Folk
56517,320000,Folk
56518,320000,Folk
56519,320000,Folk
56520,320000,Folk
56521,320000,Folk
56523,320000,Electronic
56552,192000,Rock
56559,192000,Rock
56639,320000,Hip-Hop
56640,320000,Hip-Hop
56641,320000,Hip-Hop
56645,256000,Rock
56646,256000,Rock
56648,256000,Rock
56649,256000,Rock
56650,256000,Rock
56651,256000,Rock
56686,320000,International
56687,320000,International
56688,320000,International
56689,320000,International
56690,320000,International
56691,320000,International
56692,320000,International
56693,320000,International
56694,320000,International
56695,320000,International
56696,320000,International
56795,320000,Electronic
56796,320000,Electronic
56797,320000,Electronic
56798,320000,Electronic
56799,320000,Electronic
56800,320000,Electronic
56801,320000,Electronic
56802,320000,Electronic
56803,320000,Electronic
56804,320000,Electronic
56805,320000,Electronic
56874,320000,Electronic
56888,256000,Experimental
56895,255713,Pop
56929,320000,Rock
57078,320000,Pop
57164,320000,Folk
57175,320000,Folk
57176,320000,Folk
57177,320000,Folk
57178,320000,Pop
57179,320000,Pop
57180,320000,Pop
57271,224000,Experimental
57272,224000,Experimental
57273,224000,Experimental
57274,224000,Experimental
57344,320000,Experimental
57360,320000,Experimental
57371,192000,Instrumental
57417,320000,Electronic
57418,320000,Instrumental
57435,270704,Pop
57437,263799,Pop
57439,263457,Pop
57440,192000,Experimental
57442,192000,Experimental
57500,256000,Rock
57540,320000,Electronic
57569,256000,Rock
57626,192000,Experimental
57627,192000,Experimental
57628,192000,Experimental
57629,192000,Experimental
57630,192000,Experimental
57639,192000,Folk
57640,192000,Folk
57648,192000,Folk
57658,192000,Rock
57661,192000,Rock
57662,192000,Rock
57663,192000,Rock
57665,128000,International
57691,128000,International
57697,128000,International
57819,121983,Hip-Hop
57820,132931,Hip-Hop
57821,126257,Hip-Hop
57822,132512,Hip-Hop
57823,117878,Hip-Hop
57891,192000,Rock
57892,192000,Rock
57936,320000,Experimental
57937,320000,Experimental
57938,320000,Experimental
57939,319633,Experimental
57943,320828,Experimental
57968,320000,Rock
58052,192000,Experimental
58053,192000,Experimental
58054,192000,Experimental
58060,192000,Experimental
58061,192000,Experimental
58063,192000,Experimental
58068,320000,Experimental
58070,320000,Experimental
58115,320000,Pop
58116,320000,Pop
58117,320000,Pop
58135,128000,Folk
58140,128000,Folk
58161,320000,Pop
58162,320000,Pop
58164,128000,Pop
58166,320000,Pop
58169,320000,Pop
58170,320000,Pop
58173,320000,Pop
58174,320000,Pop
58207,192000,Hip-Hop
58212,129935,Hip-Hop
58213,192000,Hip-Hop
58215,320000,Hip-Hop
58221,160000,Rock
58225,320000,Rock
58333,128000,Rock
58334,128000,Rock
58341,320000,Electronic
58474,320000,Pop
58539,320000,Rock
58540,222021,Rock
58541,184959,Rock
58542,182336,Rock
58543,210153,Rock
59078,192000,Rock
59373,256000,Rock
59374,256000,Rock
59443,160000,Pop
59445,160000,Pop
59446,160000,Pop
59448,160000,Pop
59449,160000,Pop
59451,160000,Pop
59454,160000,Pop
59561,160000,Rock
59562,128000,Rock
59581,149822,International
59653,256000,International
59654,256000,International
59656,256000,International
59657,256000,International
59658,256000,International
59659,256000,International
59660,256000,International
59663,256000,International
59664,256000,International
59666,256000,International
59667,256000,International
59669,256000,International
59671,256000,International
59673,256000,International
59675,256000,International
59676,256000,International
59677,256000,International
59678,256000,International
59679,256000,International
59680,256000,International
59681,256000,International
59682,256000,International
59683,256000,International
59684,256000,International
59685,256000,International
59686,256000,International
59687,256000,International
59688,256000,International
59695,256000,International
59702,256000,International
59706,256000,International
59707,256000,International
59708,256000,International
59709,256000,International
59710,256000,International
59711,256000,International
59718,256000,International
59719,256000,International
59720,256000,International
59721,256000,International
59723,256000,International
59724,256000,International
59725,256000,International
59726,256000,International
59727,256000,International
59823,256000,Experimental
59876,256000,Rock
59930,320000,Experimental
60037,184417,International
60038,186403,International
60041,188781,International
60042,188641,International
60045,178872,International
60048,188661,International
60074,192000,Experimental
60143,192000,International
60144,192000,International
60145,192000,International
60146,192000,International
60170,192000,Folk
60317,192000,Experimental
60331,192000,Experimental
60472,320000,Hip-Hop
60474,320000,Hip-Hop
60476,320000,Hip-Hop
60477,320000,Hip-Hop
60478,320000,Hip-Hop
60510,320000,Hip-Hop
60533,256000,International
60534,256000,International
60535,256000,International
60536,256000,International
60537,256000,International
60544,256000,International
60547,256000,International
60548,256000,International
60549,256000,International
60736,320000,Rock
60753,256000,International
60754,256000,International
60755,256000,International
60756,256000,International
60757,256000,International
60758,256000,International
60775,256000,International
60776,256000,International
60777,256000,International
60857,256000,International
60864,256000,International
60865,256000,International
60871,256000,International
60872,256000,International
60873,256000,International
60874,256000,International
60875,256000,International
60994,192000,Experimental
61006,256000,Folk
61007,256000,Folk
61008,256000,Folk
61010,256000,Folk
61011,256000,Folk
61012,256000,Folk
61013,256000,Folk
61159,320000,Hip-Hop
61160,320000,Hip-Hop
61161,320000,Hip-Hop
61172,320000,Hip-Hop
61174,320000,Hip-Hop
61175,320000,Hip-Hop
61452,320000,Hip-Hop
61453,320000,Hip-Hop
61491,192000,Rock
61492,192000,Rock
61493,192000,Rock
61587,320000,Pop
61589,320000,Pop
61591,320000,Pop
61592,320000,Pop
61668,320000,Hip-Hop
61670,320000,Pop
61679,320000,Pop
61734,320000,Pop
61736,320000,Pop
61742,320000,Pop
61814,320000,Rock
61820,320000,Rock
61821,320000,Rock
61884,224000,Hip-Hop
62001,320000,Hip-Hop
62003,320000,Instrumental
62005,320000,Instrumental
62007,320000,Instrumental
62163,256000,Pop
62164,256000,Pop
62165,256000,Pop
62180,320000,Instrumental
62183,256681,International
62184,256874,International
62185,256095,International
62186,256770,International
62187,256406,International
62188,256014,International
62189,256681,International
62190,256383,International
62191,256449,International
62192,256625,International
62193,256936,International
62194,320000,International
62195,256756,International
62196,256589,International
62337,320000,Rock
62426,192000,Folk
62436,192000,Pop
62445,192000,Rock
62446,192000,Pop
62448,192000,Pop
62449,192000,Pop
62450,192000,Pop
62452,192000,Pop
62458,192000,Rock
62525,320000,International
62526,320000,International
62527,320000,International
62528,320000,International
62529,320000,International
62531,320000,International
62532,320000,International
62533,320000,International
62534,320000,International
62586,320000,Rock
62589,320000,International
62591,320000,International
62592,320000,International
62594,320000,International
62595,320000,International
62596,320000,International
62655,320000,Rock
62671,157962,Electronic
62742,125996,Pop
62748,192000,Pop
62749,192000,Pop
62750,192000,Pop
62751,192000,Pop
62753,192000,Pop
63043,256000,Rock
63044,256000,Rock
63045,256000,Rock
63064,256000,Electronic
63065,256000,Electronic
63117,256000,Rock
63149,320000,Experimental
63159,320000,Experimental
63161,320000,Experimental
63191,256000,Rock
63208,256000,Folk
63224,192000,Pop
63226,192000,Pop
63250,320000,Folk
63251,320000,Folk
63252,320000,Folk
63253,320000,Folk
63255,320000,Folk
63257,320000,Folk
63258,320000,Folk
63287,320000,Instrumental
63289,320000,Instrumental
63290,320000,Instrumental
63291,320000,Instrumental
63292,320000,Instrumental
63456,320000,Folk
63457,320000,Folk
63470,256000,Rock
63471,256000,Rock
63472,256000,Rock
63626,192000,Experimental
63655,187139,Electronic
63733,320000,Hip-Hop
63747,320000,Hip-Hop
63755,320000,Hip-Hop
63757,320000,Hip-Hop
63770,320000,Hip-Hop
63789,320000,Hip-Hop
63803,256000,Hip-Hop
63804,256000,Hip-Hop
63805,256000,Hip-Hop
63874,320000,Hip-Hop
63900,320000,Hip-Hop
63908,320000,Hip-Hop
63922,320000,Rock
63936,320000,Experimental
63999,320000,Pop
64005,320000,Pop
64006,320000,Pop
64007,320000,Pop
64008,320000,Pop
64009,320000,Pop
64035,256000,Rock
64078,192000,Experimental
64079,192000,Pop
64091,256000,Experimental
64093,320000,Experimental
64247,256000,Experimental
64248,256000,Experimental
64249,256000,Experimental
64252,256000,Experimental
64253,256000,Experimental
64331,293849,Electronic
64332,292119,Electronic
64333,280817,Electronic
64334,292503,Electronic
64338,320000,Hip-Hop
64364,192000,Pop
64365,192000,Pop
64366,192000,Pop
64407,320000,International
64408,320000,International
64409,320000,International
64410,320000,International
64515,320000,Hip-Hop
64516,320000,Hip-Hop
64517,320000,Hip-Hop
64519,320000,Hip-Hop
64520,320000,Hip-Hop
64521,320000,Hip-Hop
64522,320000,Hip-Hop
64523,320000,Hip-Hop
64535,320000,Electronic
64536,320000,Electronic
64537,320000,Electronic
64538,320000,Electronic
64542,320000,Electronic
64553,320000,Folk
64556,320000,Folk
64567,320000,Rock
64590,205706,International
64591,208061,International
64592,203157,International
64593,204943,International
64594,320000,Experimental
64601,320000,Experimental
64604,320000,Experimental
64618,320000,Electronic
64625,320000,Hip-Hop
64626,320000,Hip-Hop
64627,320000,Hip-Hop
64628,320000,Hip-Hop
64629,320000,Hip-Hop
64630,320000,Hip-Hop
64631,320000,Hip-Hop
64659,320000,Rock
64787,160000,Pop
64788,160000,Pop
64789,160000,Pop
64796,320000,Pop
64809,320000,Folk
64834,320000,Pop
64840,320000,Pop
64841,320000,Pop
64854,320000,Experimental
64855,320000,Experimental
64856,320000,Experimental
64857,320000,Experimental
64858,320000,Experimental
64859,320000,Experimental
64860,320000,Experimental
64861,320000,Experimental
64862,320000,Experimental
64863,320000,Experimental
64864,320000,Experimental
64865,320000,Experimental
64866,320000,Experimental
64893,320000,Experimental
64895,320000,Experimental
64896,320000,Experimental
64918,192000,Rock
64919,128000,Rock
64988,320000,Hip-Hop
64989,320000,Hip-Hop
64990,320000,Hip-Hop
64991,320000,Hip-Hop
64992,320000,Hip-Hop
64993,320000,Hip-Hop
64994,320000,Hip-Hop
64995,320000,Hip-Hop
65037,256000,Electronic
65038,256000,Electronic
65039,256000,Electronic
65040,256000,Electronic
65063,320000,Electronic
65064,320000,Electronic
65073,320000,Electronic
65076,320000,International
65077,320000,International
65090,192000,Experimental
65234,320000,Experimental
65265,192000,Experimental
65488,320000,Electronic
65619,320000,Rock
65683,320000,Folk
65685,320000,Folk
65745,320000,Hip-Hop
65752,320000,Hip-Hop
65755,320000,Pop
65756,320000,Pop
65777,180109,Electronic
65779,179601,Electronic
65780,189844,Electronic
65893,320000,Folk
66058,256000,Folk
66073,320000,Electronic
66074,320000,Electronic
66075,320000,Electronic
66076,320000,Electronic
66180,320000,Folk
66187,320000,Folk
66390,160000,Electronic
66394,256000,Rock
66405,256000,Rock
66469,162995,Experimental
66482,162899,Experimental
66483,166148,Experimental
66525,160000,Instrumental
66534,256000,Rock
66535,256000,Rock
66536,256000,Rock
66537,256000,Rock
66538,256000,Rock
66539,256000,Rock
66636,320000,Electronic
66637,320000,Electronic
66638,320000,Electronic
66641,256000,Pop
66643,256000,Pop
66644,256000,Pop
66646,256000,Pop
66648,256000,Pop
66649,256000,Pop
66650,256000,Pop
66689,320000,Electronic
66690,320000,Electronic
66717,256000,Rock
66757,160000,Instrumental
66782,256000,Pop
66783,256000,Pop
67007,192000,Pop
67010,192000,Pop
67011,256000,Folk
67016,256000,Folk
67017,256000,Folk
67121,320000,Rock
67163,320000,Rock
67232,320000,Hip-Hop
67233,320000,Hip-Hop
67235,320000,Hip-Hop
67237,192000,Rock
67308,320000,Electronic
67330,254984,Pop
67331,256030,Pop
67332,265496,Pop
67333,246301,Pop
67334,263368,Pop
67336,266114,Pop
67357,320000,Pop
67358,320000,Pop
67359,320000,Pop
67360,320000,Pop
67361,320000,Pop
67362,320000,Pop
67363,320000,Pop
67364,320000,Pop
67365,320000,Pop
67366,320000,Pop
67367,320000,Pop
67368,320000,Pop
67412,192000,Rock
67457,192000,Experimental
67470,192000,Electronic
67500,320000,Experimental
67553,320000,Electronic
67556,256000,Rock
67557,256000,Rock
67558,256000,Rock
67597,256000,Folk
67598,256000,Folk
67600,256000,Folk
67637,320000,Electronic
67638,320000,Electronic
67639,320000,Electronic
67640,320000,Electronic
67660,320000,Rock
67661,320000,Rock
67673,225708,Rock
67707,320000,Experimental
67760,320000,Pop
67763,256000,Folk
67764,256000,Folk
67765,256000,Folk
67766,256000,Folk
67784,320000,Hip-Hop
67793,320000,Hip-Hop
67829,256000,Experimental
68353,256000,Pop
68354,256000,Pop
68355,256000,Pop
68356,256000,Pop
68404,160000,Rock
68407,128000,Experimental
68410,160000,Experimental
68444,320000,Electronic
68531,320000,Hip-Hop
68536,209326,Experimental
68537,211020,Experimental
68538,208741,Experimental
68539,223964,Experimental
68540,198321,Experimental
68541,212345,Experimental
68543,211198,Experimental
68549,210659,Experimental
68551,209318,Experimental
68573,224919,Experimental
68579,209230,Experimental
68582,320000,Electronic
68587,320000,Electronic
68592,192000,Hip-Hop
68600,128000,Hip-Hop
68601,128000,Hip-Hop
68680,256000,Electronic
68682,256000,Electronic
68683,256000,Electronic
68820,192000,Rock
68821,192000,Rock
68837,128000,Folk
68838,128000,Folk
68839,128000,Folk
68840,128000,Folk
68841,128000,Folk
68842,128000,Folk
68843,128000,Folk
68844,128000,Folk
68851,256000,Folk
68852,256000,Folk
68853,256000,Folk
68854,256000,Folk
68860,256000,Folk
68861,256000,Folk
68862,256000,Folk
68869,320000,Experimental
68872,320000,Experimental
68875,320000,Experimental
68891,320000,Electronic
68892,320000,Electronic
68893,320000,Electronic
68894,320000,Electronic
68895,320000,Electronic
68896,320000,Electronic
68897,320000,Electronic
68898,320000,Electronic
68899,320000,Electronic
68909,320000,Rock
69001,192000,Experimental
69002,192000,Experimental
69170,320000,Electronic
69181,320000,Pop
69182,320000,Pop
69188,320000,Pop
69193,256000,Electronic
69194,256000,Electronic
69195,256000,Electronic
69196,256000,Electronic
69197,256000,Electronic
69198,256000,Electronic
69199,256000,Electronic
69200,256000,Electronic
69201,256000,Electronic
69202,256000,Electronic
69203,256000,Electronic
69204,256000,Electronic
69205,256000,Electronic
69206,256000,Electronic
69207,256000,Electronic
69208,256000,Electronic
69209,256000,Electronic
69210,256000,Electronic
69211,256000,Electronic
69221,320000,Electronic
69222,320000,Electronic
69223,320000,Electronic
69303,128000,Experimental
69554,320000,Hip-Hop
69555,320000,Hip-Hop
69561,320000,Hip-Hop
69563,320000,Hip-Hop
69564,320000,Hip-Hop
69567,320000,Folk
69682,160000,Experimental
69723,256000,Rock
69726,256000,Rock
69727,256000,Rock
69732,320000,Electronic
69744,192000,Pop
69745,192000,Pop
69746,192000,Pop
69747,192000,Pop
69761,320000,Folk
69762,320000,Folk
69763,320000,Folk
69764,320000,Folk
69765,320000,Folk
69766,320000,Folk
69767,320000,Folk
69768,320000,Folk
69781,192000,Rock
69784,320000,Experimental
69785,320000,Experimental
69787,320000,Experimental
69788,320000,Experimental
69789,320000,Experimental
69791,320000,Experimental
69792,320000,Experimental
69793,320000,Experimental
69798,320000,Experimental
69822,320000,Hip-Hop
69823,320000,Hip-Hop
69824,320000,Hip-Hop
69825,320000,Hip-Hop
69826,320000,Hip-Hop
69827,320000,Hip-Hop
69828,320000,Hip-Hop
69830,320000,Hip-Hop
69833,320000,Hip-Hop
69904,320000,Hip-Hop
69947,256000,Rock
69949,256000,Rock
69985,320000,Electronic
70002,320000,Experimental
70005,320000,Experimental
70174,192000,Experimental
70206,192000,Hip-Hop
70207,192000,Hip-Hop
70208,192000,Hip-Hop
70299,256000,Electronic
70300,256000,Electronic
70301,256000,Electronic
70302,256000,Electronic
70303,256000,Electronic
70402,320000,Rock
70403,320000,Rock
70409,320000,Rock
70423,256000,Pop
70424,256000,Pop
70425,256000,Pop
70426,256000,Pop
70654,320000,Hip-Hop
70655,320000,Hip-Hop
70657,320000,Hip-Hop
70660,320000,Hip-Hop
70768,320000,Hip-Hop
70770,320000,Hip-Hop
70772,320000,Hip-Hop
70773,320000,Hip-Hop
70774,320000,Hip-Hop
70775,320000,Hip-Hop
70813,320000,Rock
70873,320000,Pop
70875,320000,Pop
70878,320000,Pop
70879,320000,Pop
71096,320000,Electronic
71133,320000,Folk
71157,320000,Hip-Hop
71158,320000,Hip-Hop
71172,320000,Hip-Hop
71173,320000,Hip-Hop
71174,320000,Hip-Hop
71175,320000,Hip-Hop
71216,256000,Hip-Hop
71225,256000,Hip-Hop
71228,256000,Hip-Hop
71230,256000,Hip-Hop
71231,256000,Hip-Hop
71240,256000,Hip-Hop
71241,256000,Hip-Hop
71242,256000,Hip-Hop
71243,256000,Hip-Hop
71244,256000,Hip-Hop
71245,256000,Hip-Hop
71246,256000,Hip-Hop
71247,256000,Hip-Hop
71248,256000,Hip-Hop
71249,256000,Hip-Hop
71250,256000,Hip-Hop
71251,256000,Hip-Hop
71252,256000,Hip-Hop
71253,256000,Hip-Hop
71254,256000,Hip-Hop
71255,256000,Hip-Hop
71276,256000,Rock
71303,160000,Rock
71304,160000,Rock
71371,237071,Rock
71372,219552,Rock
71420,320000,Electronic
71503,320000,Electronic
71506,320000,Electronic
71507,320000,Electronic
71508,320000,Electronic
71509,320000,Electronic
71510,320000,Electronic
71511,320000,Electronic
71512,320000,Electronic
71513,320000,Electronic
71514,320000,Electronic
71515,320000,Electronic
71516,320000,Electronic
71617,160000,Rock
71620,160000,Rock
71622,160000,Rock
71690,320000,Hip-Hop
71691,320000,Hip-Hop
71692,320000,Hip-Hop
71693,320000,Hip-Hop
71694,320000,Hip-Hop
71695,320000,Hip-Hop
71709,320000,Pop
71711,320000,Rock
71714,320000,Rock
71715,320000,Rock
71719,320000,Rock
71721,128000,Rock
71722,192000,Folk
71822,320000,Electronic
71884,128000,Experimental
71885,128000,Experimental
71937,320000,Rock
71938,320000,Rock
72046,186302,Folk
72047,189265,Folk
72050,194032,Folk
72056,211606,Folk
72058,204248,Folk
72059,167020,Folk
72064,202320,Rock
72067,320000,Electronic
72068,320000,Electronic
72069,320000,Electronic
72070,320000,Electronic
72071,320000,Electronic
72072,320000,Electronic
72073,320000,Electronic
72074,320000,Electronic
72075,320000,Electronic
72076,320000,Electronic
72129,320000,Hip-Hop
72130,320000,Hip-Hop
72131,320000,Hip-Hop
72134,320000,Hip-Hop
72135,320000,Hip-Hop
72136,320000,Hip-Hop
72146,192000,Experimental
72149,192000,Experimental
72200,256000,Electronic
72206,320000,Electronic
72210,320000,Electronic
72215,320000,Electronic
72232,320000,Electronic
72233,320000,Electronic
72234,320000,Hip-Hop
72287,256000,Rock
72288,256000,Rock
72289,256000,Rock
72290,256000,Rock
72456,256000,Rock
72468,320000,Hip-Hop
72476,320000,Pop
72477,320000,Electronic
72513,200284,Rock
72514,175915,Pop
72562,192000,Folk
72565,192000,Folk
72570,192000,Folk
72604,320000,Electronic
72605,192000,Folk
72607,192000,Folk
72612,192000,Folk
72738,320000,Rock
72781,320000,Hip-Hop
72782,320000,Hip-Hop
72783,320000,Hip-Hop
72784,320000,Hip-Hop
72785,320000,Hip-Hop
72786,320000,Hip-Hop
72787,320000,Hip-Hop
72788,320000,Hip-Hop
72789,320000,Hip-Hop
72790,320000,Hip-Hop
72926,320000,Experimental
72927,320000,Experimental
72928,320000,Experimental
72930,320000,Experimental
73087,320000,Pop
73099,192000,Experimental
73100,192000,Experimental
73123,320000,Electronic
73124,320000,Electronic
73125,320000,Electronic
73169,256000,Folk
73170,256000,Folk
73171,256000,Folk
73172,256000,Folk
73174,256000,Folk
73175,256000,Folk
73192,256000,Rock
73193,256000,Rock
73306,256000,Rock
73309,256000,Rock
73318,256000,Rock
73335,320000,Electronic
73340,320000,Electronic
73341,320000,Electronic
73342,320000,Electronic
73343,320000,Electronic
73344,320000,Electronic
73363,320000,Electronic
73365,320000,Electronic
73366,320000,Electronic
73367,320000,Electronic
73368,320000,Electronic
73369,320000,Electronic
73370,320000,Electronic
73371,320000,Electronic
73372,320000,Electronic
73465,320000,Pop
73466,320000,Pop
73467,320000,Pop
73468,320000,Pop
73469,320000,Pop
73486,256000,Rock
73494,256000,Experimental
73495,256000,Instrumental
73519,256000,Rock
73520,256000,Rock
73521,256000,Rock
73522,256000,Rock
73550,320000,Hip-Hop
73551,320000,Hip-Hop
73560,320000,Electronic
73561,320000,Electronic
73564,320000,Electronic
73565,320000,Electronic
73566,320000,Folk
73568,320000,Folk
73572,320000,Folk
73573,320000,Folk
73580,320000,Folk
73584,320000,Folk
73585,320000,Folk
73587,320000,Folk
73658,320000,Folk
73675,320000,Folk
73760,192000,International
73761,192000,International
73762,192614,International
73763,161851,International
73764,190587,International
73765,320000,International
73766,192000,International
73767,320000,International
73768,320000,International
73769,198376,International
73770,286049,International
73771,192000,International
73772,320000,International
73773,320000,International
73774,208209,International
73775,128000,International
73776,202242,International
73777,320000,International
73778,320000,International
73779,320000,International
73792,320000,Pop
73797,320000,Folk
73819,320000,Experimental
73820,320000,Experimental
73821,320000,Experimental
73822,320000,Experimental
73921,320000,Pop
74002,320000,Pop
74302,320000,Experimental
74347,320000,Experimental
74348,320000,Rock
74362,320000,Electronic
74365,320000,Electronic
74370,320000,Experimental
74371,320000,Experimental
74372,320000,Experimental
74373,320000,Experimental
74374,320000,Experimental
74375,320000,Experimental
74376,320000,Experimental
74377,320000,Experimental
74378,320000,Experimental
74380,320000,Experimental
74381,320000,Experimental
74382,320000,Experimental
74383,320000,Experimental
74384,320000,Experimental
74385,320000,Experimental
74386,320000,Experimental
74387,320000,Experimental
