genre_top,0,1,2,3,4
Experimental,-4923681.715697587,45858.89865483016,-131437.5537658836,1213.6572722400801,-810.8485270948789
Pop,-5193348.308861137,64798.92129903674,77051.69758301532,1871.7844892551227,-570.9661395055135
Experimental,-1913678.1252315275,-144076.07643809164,110193.06540146677,-960.5949714425182,-556.1301207683022
Experimental,-4391994.528544365,18298.328872780694,-46215.73734248641,1740.759381259337,-30.927354152189842
Experimental,-4987565.138104067,-8918.738567891505,-94309.16822073184,1427.6882183877708,-610.6690649140218
Experimental,-5010028.158509858,224859.01526296613,32380.1204195031,3211.184473519672,271.6502594570037
Pop,581721.9784572553,-32244.15253628359,-484430.76922040316,415.42282676516425,936.9822107536627
Pop,9005338.23975817,-418037.24474087515,-979131.4436496912,-189.77672120261624,-368.5519484471294
Experimental,-4258453.609845201,-86099.24066398156,102012.96871006126,-232.25200041177672,-487.39684950078333
Experimental,-4054812.597031391,-147660.6680778004,35633.024075061476,122.79763711781943,-128.44799383266368
Experimental,-2900504.845554045,104286.34255472782,142454.05433223132,-2224.8500318124575,-30.020177245713107
Electronic,-5505523.768860246,61291.51483117096,6635.40751331899,2009.8254694311588,-952.6472754779818
Electronic,16584542.495554844,357777.9720595661,768243.9349364194,-1238.9093684661011,-1807.8253808448699
Folk,5924532.505043485,-817676.9134307357,542164.5585873398,1946.2936425054788,1009.9231067536344
Experimental,-2359749.7014903156,-182663.30237077636,-22551.785915779707,1616.935357005679,461.99037125625426
Experimental,-5698458.103350349,62969.94313043073,88268.5838433429,2781.2674717971818,-1218.2954025199474
Rock,5342935.8975121565,-379406.0012550293,-95905.83330127936,-96.3817755549574,-775.4294576254848
Rock,-48953.82272068322,104390.27667253208,118372.51584110106,-1083.674477670497,-412.589383544331
Rock,-1469974.5878485974,99792.63422479757,-16397.8219049174,-238.02516884718028,97.04326222520409
Rock,-2336673.3033296554,38475.8975292086,-229125.33755405722,-1523.27142691743,-671.3673029618789
Rock,-3361979.367046859,148686.70398884846,18451.718428616896,445.82656314485956,-374.580180699966
Rock,-240841.5981685003,55181.77298721774,209447.3344743523,-163.596625064988,1807.4854224890937
Rock,764896.514579096,214707.49578146674,29592.68533192387,-111.58956598466588,698.9049113099857
Pop,949879.8949272502,-6061.195700019488,-150896.029607504,366.25884269583037,-699.5182485725584
Pop,609097.2964791107,-394709.7670530823,266674.1443643784,-219.5410532169742,24.42754999569404
Pop,-502542.7803329162,-54456.40588747925,-271900.50150225975,1021.3362945690607,-726.9275880679726
Pop,548820.2905478497,-35409.28075542428,-452847.61766698444,508.0772082484595,970.3947874285255
Electronic,6308188.352488336,-786746.5682444845,-560729.5073720582,-138.90535098611102,116.22730775767556
Rock,-1424186.4301395412,-210185.94501089875,106837.46164019102,-76.08717351646635,-670.4638525135044
Pop,-3565959.137745299,289303.99317467277,116511.85228414006,-1912.9302754997236,38.836239322645056
Folk,739948.9937087804,-190620.74828390675,326709.8134409183,1913.5842821823937,-359.9472384011286
Electronic,26888221.241134066,3870035.6517868578,410232.43295756914,2864.0059774102806,-3450.5243053521936
Electronic,-5020446.461321825,63380.470696541175,-51331.63477484931,2120.234035680351,868.5056114253225
Electronic,41402006.677505,768671.3197904574,339418.6310688418,3516.690535762291,35.98267747579988
Electronic,-5561888.094461109,59328.91372412953,-386.8774222733435,2929.948405142482,-850.0154755370298
Electronic,1453859.5291405928,-518325.85550207575,-32642.190032964092,433.96744912786846,-916.5766396291846
Electronic,-3321043.8050293066,-32711.13351964217,-258308.9195448874,2274.2110193883764,-714.026512631125
Electronic,9610662.56321186,-365124.3473684414,-904348.8861673931,320.2859135443657,-765.2782412259257
Electronic,-1583202.3061196422,-286036.32105524687,-340875.48721312603,818.5426682386873,-189.50404635131835
Electronic,-5189560.967561696,104843.10127393196,30810.254478237577,2927.2357183362983,-443.0311877788119
Electronic,4640196.350736622,523013.1604841313,86909.17608653172,-2798.366612899415,-755.0017574889422
Electronic,3841792.017852249,-354210.04439126875,517133.9780285347,1130.509074905475,-279.7817143903706
Electronic,9743456.838281002,773302.6892450685,-83663.47424959633,2422.3834414819144,-1671.483052110718
International,-4324137.1438176455,-38642.551596862344,-288438.78580946487,1306.5371052219634,1725.715762643441
International,-2775599.5086272233,34015.11336813071,-61452.66279615611,987.9930664434213,2654.337300481117
International,5037213.276498745,-603281.6814971671,-104840.25411098011,-1889.1174759383189,47.293010333672626
International,-3937189.546983567,14444.951074953166,58685.95342995231,-5.838134813546707,27.215111723999424
Hip-Hop,1923303.5903305628,-76137.30339074339,78667.71629956097,2910.625126546286,2807.5337795105215
Hip-Hop,1365848.8954632701,-280255.0543491506,161533.13653556493,344.17208184633574,1519.1798411629475
Folk,-552012.5240926404,-256419.35625489472,173927.0214298821,681.3479689401473,-676.2868714128058
Folk,6529944.5024583265,-147519.37851580596,-854893.5966749429,574.3516411963127,-2363.8136069352927
Pop,6892759.601706262,-633497.3822556547,419999.47532247927,-13.993365837238935,-987.5707156190194
Electronic,3516548.9944923683,76395.75728192285,-40817.99912268621,-440.40104052717606,193.8694936264963
Pop,3472499.819916349,-567630.2373883406,381697.25693612295,1109.7672518581062,381.4313446329972
Electronic,13607678.651166456,-763102.4597177694,-552461.4277546509,-611.2528887383477,2231.602488654443
Electronic,12487380.043530189,-1291709.2848174882,29848.562781971195,-66.44781768164411,-241.10711358432528
Rock,-3907482.5864041275,184830.3811525927,-26976.20310863731,-1263.9448538652646,-915.8325094741473
Rock,-3945566.419047413,-5500.038505829112,92219.19476339786,-1296.0639347472836,-404.4902303339417
Pop,-4659418.770655001,10059.23216189194,-21234.098505534836,2544.27131192497,-77.46734812426519
Experimental,-5388146.14241332,37143.96591959428,50393.53163229263,655.7148158430844,-987.3914688731
Pop,7272263.117958407,-774038.7144206945,-256271.24232582244,-317.54536600153915,-219.87688521289007
Pop,3182708.430324367,1484910.0242158351,20327.649467697775,-2627.1707684318794,7296.58858655026
Pop,5688263.408368853,-591391.7377692718,278083.31627116684,-267.21238796296217,-528.7855715957633
Pop,7103991.841408161,-637715.8355076876,-490069.40989829256,-2404.759203733871,-840.5823560750482
Pop,4264497.05155243,-153086.94350278878,-299813.13624372095,2078.8093773711153,59.3795272096853
Electronic,-1202689.3326263856,-249186.9515111557,-41710.94025162209,248.5176735517989,-892.4169743460117
Experimental,1146779.3506829161,-248032.45505658517,-102717.63127825905,465.98668433254716,-564.6782070866802
Pop,958912.5867568108,-2767.354460606743,-153387.68750420643,364.67364446778873,-704.5945881236025
Pop,15327359.823826527,-1770429.2061345614,-912939.2426239068,-720.7321717756722,-941.7597633059077
Pop,9611358.980381304,-345993.12886892667,203225.4740166878,869.3636948078022,-1187.0257224321726
Pop,5615152.473307731,569965.6104715131,-101018.55328284946,246.4581551073582,1284.1803522527096
Hip-Hop,-337156.3729298839,-124366.166019033,-245679.9271831607,741.3750084424391,246.98605655309092
Hip-Hop,-2467369.8450694014,-61886.85339745362,-224230.93164961974,2402.8895773364593,1946.0215829091644
Hip-Hop,-3972900.856307976,33738.34557860489,94946.42093136688,3108.0168578155763,909.8827559703445
Hip-Hop,-4454224.259491322,64879.27036076707,28005.38753729794,2057.22096728306,303.7476205583434
Hip-Hop,-5423925.007977095,43237.92371440191,47978.33670906999,3354.483148959123,333.7008315478635
Hip-Hop,-2316928.9560528677,-156728.92594920468,163834.2789484187,449.0199756270631,736.031092318465
Hip-Hop,-1588311.1270008564,-336681.3041862829,84745.20868070137,1665.1591493414846,-389.36387452952414
Hip-Hop,5130355.7473275475,778251.9771742655,-95384.36744618561,2630.9471993704924,2853.78857410224
Hip-Hop,4658727.333572274,-425479.04986247316,-231815.4023985494,1699.0501812746197,1481.8521389238572
Hip-Hop,1174315.2971441867,214656.73777460537,-443188.30977973086,2382.127569487971,4728.736420808833
Electronic,21177259.30178923,544850.2645101928,423474.39634221024,3451.753546444,-193.68993148368526
International,-3050182.4021843914,4771.408962662427,-35029.67997880666,551.0920917501121,754.2002170723573
Experimental,-2299835.86562115,135178.53950136324,201830.31746285257,-6035.875296428087,-301.97326906699993
Instrumental,-2341330.7483008206,-42406.69514720101,36823.40007832854,960.5361921273324,1114.9107124469028
Instrumental,-5038286.813448966,78811.41590061772,74640.49002930438,-491.9991112667855,-555.2472349580942
Instrumental,-5730046.395715316,84011.2458547431,92906.8482207814,3362.974853004476,-1055.9770436547303
Experimental,-2712759.089284811,190474.4448759847,62318.61981545562,-1536.5298367229868,942.7910820278263
Electronic,2914985.5004461715,-357131.96605940076,426313.19438115315,-1353.4566185080657,34.766724018704664
Pop,-2732570.7362031452,54024.98546470642,-36224.53010250147,771.3155406904137,-281.74182543427617
Instrumental,-4372768.351210219,-10559.456662809045,77611.76400671431,1698.0927101087775,246.960435395081
Rock,-3275492.001437268,380678.3199918791,-15662.749362691073,-2089.1640670278425,2498.312739336641
Pop,-4058338.4824212957,-46639.69014955935,55673.28957918791,520.887942061136,-350.5025346399454
Pop,927802.6955438091,-498005.98709392734,-325182.18751506164,-1460.6626099280334,-989.3538007370157
Pop,-1817846.9193607727,-137801.0225651101,-10621.580103489197,-1447.3184854033746,-609.9628542467625
Pop,-2774112.9353246237,64015.18272211558,-142171.25378876727,1052.4314542909822,120.86803654229091
Hip-Hop,8416409.529720439,-457510.77435782005,109885.70432088233,270.6614435949347,-292.90007384180296
Hip-Hop,6774983.082343268,375700.1646351278,400087.795445904,-1538.7586237237867,-894.5314681075154
Hip-Hop,9397224.737224605,1051819.5916966903,261846.7255960898,-329.7634841010625,-942.295880557414
Experimental,-5321485.23143764,30461.545375143345,-4425.400923787994,1352.7847922147778,-1028.0650146498688
Rock,-4847193.743505179,32584.71928121877,-70507.0659690217,-15.410056361065573,-829.4270464230511
Rock,-3669755.2735737553,102175.37763595254,-83276.1417409992,-2186.876950976573,-635.2873564318414
Rock,-2766638.686202759,150609.74825846596,106536.43677792266,-3045.6502806669714,-526.3273359413558
Rock,572154.223679048,-38252.38475199985,109534.58744176361,-3605.519476277772,-852.9036237600769
Rock,-1376324.7453380688,220539.00375904734,-127036.7961522722,-1616.9249195140746,-972.8869044832549
Experimental,3287837.8518679063,-471246.1568479406,45472.21360762425,-2456.2856642613797,-859.7071419313526
Experimental,898143.1178521024,-330836.97882707074,197131.26013200244,-1404.6795005857348,-403.75614424928506
Experimental,-4685874.423215961,129966.91631282317,121518.46399240199,-514.1340435757782,-619.5166083598343
Rock,-909609.9993781223,-269943.6354128948,-4248.892680578961,-2850.441688664377,-909.5628782742948
Instrumental,-2225591.034519633,-339133.48058795405,-221736.85527856328,1426.908159735397,-362.26348247188616
Electronic,-4529506.776454786,270002.1847055781,155252.6008968224,-5632.344556268476,717.2141435701731
Experimental,-5601120.429329242,54715.40884552532,-40850.856823321636,2434.85550345246,-822.4243989675439
International,604196.4421658816,-165837.99991067947,-71633.58678387103,138.20807208548678,-497.98904121412755
International,3398065.425700357,-925641.8937465999,209354.19508925648,-1311.062088460001,-571.0014768592158
International,-3159919.606945005,-168302.9686300096,-308175.1518199742,-250.89552198012348,-912.9808698358972
International,8952383.0281339,-628373.4256823361,-382410.1283730554,398.2935518499115,-1180.245381560496
International,7918590.228302528,-924872.8483785496,-547481.6475068582,-137.72236081159963,-894.0624219222659
International,8127477.233370799,460716.32616575045,-579459.6202816782,583.7336304450065,392.07611865539127
International,2847100.5868293177,-160133.5662928908,-519435.9518545557,-426.03846189566525,-805.1169695679893
Folk,-5297457.713232019,66338.62710798181,-28912.14142345362,2373.775951299219,-1356.6568695013234
Folk,-5127293.042213477,32058.774969112717,17369.824355114277,1990.2224447651695,-782.7538653369899
Folk,-5220825.677986892,38000.39608676798,-233665.2013617548,1970.0200384049015,-1215.655625638509
International,14620361.280941445,-1641322.5383526594,824518.1619305429,1434.3771346935916,-218.36697982217765
Folk,-5005437.707471319,198603.6416960549,64571.77120589024,-461.04476815891456,-465.5364647604123
Rock,6637624.020717749,-211203.0920903424,-271067.57207240653,-1304.031208377182,-409.34458105908095
Experimental,1025515.3594366615,-486082.38814899855,-495214.4590965007,-4173.633518165724,306.99295448355804
Rock,-2419448.9624270257,386781.7793776108,99115.71722077369,-4427.312806277267,-256.84511507901385
Rock,-2271739.6629786105,149106.6429748837,163671.04036405997,582.545621190752,660.9653755943806
International,1655074.7219741708,641728.156278622,116324.44514874848,1345.3940414034632,667.0780996815773
International,-4096226.7755042883,-43612.47446528701,-23122.156934052204,-732.0224759938021,-705.5439393886305
International,-4366722.888725495,55675.90222543543,-6241.408400663196,-1098.248389815349,-727.7775087439222
International,-3328759.804013982,3016.8673263499186,-33905.860467960505,466.41111284473186,-857.3143396321012
International,-4621617.791844085,79653.13628909505,-9480.765636619226,-544.9419446535702,-812.5558672865062
International,-4414028.217496473,5583.30531331156,46735.15164412828,-56.68280257725643,-610.6917979170901
International,-4418034.378155327,105970.75352635221,95855.45791624424,-718.0809412145727,-658.0104197260115
International,-3801972.6872118423,6749.915964690971,-37157.880377525005,-817.8815261968488,-636.7502149811131
International,-4676152.141990712,36726.745438603444,84763.4343333228,648.08414788443,-698.0193992360032
International,-3913271.254230618,5746.660118417393,17576.150443586135,-596.4665061173789,-724.5380355717328
International,-3754314.7410726794,-27441.573573409114,-41914.98710048168,-1441.7158239628664,-686.8624438813345
International,-4918390.605262491,47471.5342349529,59696.937416608765,-226.1522717745721,-751.5450843633395
International,-4807542.527461935,35261.1330192258,22696.206248695045,-1002.3475216963367,-707.1370244399719
International,-3396897.6082338304,-19038.36306172883,7325.068247592278,-581.6976109321749,-732.0680586518571
International,-4921483.943555439,-13429.130908832998,-22487.956330479257,-144.55676113716146,-837.7019044369418
International,-4522668.390795053,50900.3145264798,68837.84090798756,824.8238188190106,-519.6908747964235
International,-4122819.548982791,61191.324905495225,69280.93524841515,-308.1188123798508,-565.0712310629167
International,-4688341.906821548,-392.84796782109885,98167.42800093489,235.6192016380532,-605.8583875882866
International,-3999606.889489323,-36157.13038749378,46659.0795719289,-1430.3921189338482,-559.7948622503453
International,-2054106.6033919198,96964.13828681882,167416.05423960398,1392.8415406210684,-636.7945971732702
International,-4382007.279729096,114889.20237515467,104453.21885739636,-2174.934454451533,-419.1017525206402
International,-3750141.7950997865,189956.83069156352,63324.94266881671,1061.2702094979559,-431.2836043126122
International,-4543519.017777261,45764.45888803345,646.5075933925809,-668.1341793225524,-167.16615771705136
International,-2762606.6666750624,-115477.18953879991,73642.62803267273,-590.6419964673946,-785.6663983822646
International,-5198168.312971225,69910.05338629529,60035.45075119284,-60.79910083056138,-356.65382689757524
International,-4640509.210919652,25486.369545015004,63748.49526808164,-825.2864507908245,-652.9184822543752
International,-3341668.812634738,-77097.48008979103,47825.41316159523,90.21229300390802,-704.3878547807968
International,-3888202.9660413745,-30628.706510941236,-58643.02042029191,1477.9726520858026,-309.9831758533808
Experimental,-5716712.998502302,59526.76062056192,43530.00088582743,2335.4418180079983,-1103.578959310544
Experimental,-5345324.629526971,27965.284098906708,49171.79645158526,3069.178717319892,-589.6883017607189
Electronic,11155261.652305685,-1179028.26482126,1018878.8639377778,2225.915175223779,-948.5694074467668
Experimental,4915446.186531102,132146.35062626132,701853.0765388585,-4057.606164001194,-295.09684636463203
Experimental,149951.3840931358,-637755.7311542211,248110.33776113973,1887.7369018388206,-1111.935001217614
Experimental,-435079.447425364,600540.6387624381,291866.0338744049,-5175.820296139369,293.79407997673144
Experimental,16260102.12302341,-2553618.3374690427,1809510.9261054771,4374.775306917924,-761.5142764859361
Experimental,-4668235.12396349,90237.87018309426,155288.22223224837,-1432.932283273344,-480.440546882092
Experimental,-1332459.6046818136,142937.93840385796,290896.7712141263,-1953.5352497112751,683.1038868768578
Experimental,-4745587.996122648,304296.6471555369,76701.9677034644,-3358.555179514821,60.414334620153056
Experimental,-4646341.814443997,110524.10417720374,-85841.76772413192,1178.2768553920716,-243.60601368121198
Experimental,129337.38601856522,-104881.59331379393,402819.0419555677,-1054.5516313114547,255.64403031399414
Experimental,-4113782.872440086,30869.797889366888,205053.71133165932,-1770.909096125318,-343.5751949806777
Experimental,-3527860.904393453,469019.62153166876,102612.02914009643,-3536.237648224425,320.0302703527718
Experimental,4277961.045345138,-589764.9256036757,826695.2796489939,-1070.104814551668,-260.64005258311295
Experimental,12413808.688276885,-1238700.3683533592,554306.6063193077,2037.3761459860748,1033.0158141010206
Experimental,317246.71394495154,-187002.79825791615,415938.5546324612,-3401.4372912639788,295.85506677360854
Experimental,-4646140.725017639,51194.64226498264,7586.7599194908635,-1451.0181409836914,935.0100158836688
Experimental,-5546015.186526431,116572.99872232953,31152.08717341195,1225.9753540392715,-395.76385360411183
Experimental,-1625321.3650255664,826890.0333647183,119748.30169107707,-2601.530662240598,301.9470902713782
Experimental,-2495125.7684839303,-146702.34058229532,4495.816493145585,1714.9140518274255,-577.9784471938303
Experimental,-4270631.2452065265,683589.082804525,22016.395834125728,-6844.599285994611,316.195131505973
Experimental,-1238726.5824264477,-100838.55137065018,409641.0121074879,-1745.0515118551607,-535.2107971419773
Experimental,-5080919.555364977,158090.93627391357,106796.81968594863,-853.5456671832399,-538.9575272240692
Experimental,-4467060.041139038,188099.603574312,132284.96045164013,-6638.516936303484,638.4935046775705
Experimental,-1638259.7642710318,190821.98046257612,281254.1558662407,-2621.061775687307,-416.11049136973816
Experimental,-2126036.913097359,669757.1019666507,29755.500549730103,-7655.954163405666,4216.297806417007
Experimental,-2022245.172137491,559715.692510022,86813.49919721534,-1235.8979146450233,611.3411195429684
Experimental,-985889.9931419387,101325.95114304479,342570.95163005946,-4380.716633932906,400.5616219836968
Experimental,4911525.107730963,-752829.286160035,-9634.087994839952,-427.40054443600764,-176.42270657190312
Experimental,3114563.9805728486,-301855.9645097961,604281.1115016425,-328.44498519508414,2130.399668572338
Experimental,3466364.5149290557,-870148.1063584802,795526.9362357339,699.4373955009419,-919.9034272453457
Pop,-2190526.7485697824,-127379.17625133436,-262772.23731819965,-880.0674211481602,-473.95768656451725
Pop,-328504.7422577372,-332249.23069172696,149302.12274107756,-1778.0192284795214,-844.5380871237263
Experimental,-3414064.7428236064,292741.5676553546,-32890.21815013589,247.82570666022005,688.3615148131364
Experimental,-3879614.958956265,251076.25572937596,-64055.88225178483,-274.1033689588736,1073.5266017915073
Experimental,-4404621.10714359,288869.96089831897,-41920.43671293822,139.2441855854977,1498.3399512075366
Experimental,-3961561.1717826063,18607.46107986586,8120.450721344657,2205.722541694591,407.1494560493556
Experimental,-5681355.796157624,95617.39763095567,67278.7284989,3131.2759883365707,-559.1231867580148
Experimental,-5503433.621745219,78624.51357524404,87739.89177012675,3656.045400335292,4846.7818067196395
Experimental,-2997009.1889726035,-170455.2569506779,-178430.87644418792,384.5369101429862,5.933092927806186
Electronic,9540194.73108824,-428761.1816047609,-428027.0478930777,1108.043854760588,1428.9389718104494
Rock,15696436.217247413,-139459.52329763107,-18606.25037048638,764.474215537358,-1288.7330387644772
Experimental,-5260588.588691522,68310.42685970418,43148.261823090405,1673.7495223548535,-1043.7152328665436
Experimental,-3812711.4933037977,-95530.6478845412,-155682.66987079926,1151.341006014899,-210.34484159057953
Experimental,-5488684.6653559515,128202.04565033539,66784.70550816935,418.52875326944746,-911.9977184235428
International,20067932.269091234,4257012.0035678325,-133970.26497591328,2562.8905313496416,-3389.6798467425983
Rock,-4710129.628469964,114716.11913636663,89224.89157002415,-944.5324064137703,-518.6233409074595
Experimental,-5699592.414785076,97219.06064929377,107520.58357096845,3021.334318550162,1197.3534224866064
Experimental,16254385.344036292,220416.46911942592,-95058.8619438213,-5128.926287027849,-2183.8663250528343
Folk,2085431.475467487,93280.7095859845,21633.48480534884,-2335.244537520515,-130.69967485032316
Pop,-2178123.907128609,-134572.5654771041,-253619.8737697191,-860.2648539014542,-479.2088027408708
Electronic,6333260.713451299,1643104.3988687883,402708.8888845619,1034.835227039156,-259.5985180033378
Electronic,15562997.067854948,73894.28679184844,-621326.9701690316,-1402.1864369517643,-1929.225842389413
Pop,-1149320.0301312713,-246269.9947202923,-200923.05738034088,-1195.2293164603448,-285.7226776213798
Pop,213607.00129227422,-160509.37625733082,-323725.68846422003,-828.184743301646,1409.4888693238715
Pop,-1946908.2887768676,-143656.67400017416,-165937.33447637566,-363.7994030172829,585.1522771793669
Pop,4770417.379566678,-346995.69134019344,-177657.63340884313,-1611.4928305702736,2703.197413361921
Pop,515044.93287561176,-222317.88163822357,-171541.36878015441,-86.0020327292464,1297.473579358588
Pop,-292750.9184883385,-250350.88211661065,-222920.32011483205,54.64683523586748,712.1138033499573
Pop,862154.0962706769,-196341.08309523563,-298191.54194795474,-989.1532005191405,932.9869980027696
Pop,-3181892.6358287157,-93201.01570608084,-7147.964163244583,398.72375508862945,490.93490221644475
Pop,-643136.1632869834,-251296.97442320702,-282104.2141442675,-623.7012630244212,1206.0367716397452
Pop,-1765955.8836700476,-95656.12739049968,75100.72241778648,-349.31190603851525,2068.8822251112274
Experimental,-5626492.149076078,103211.62146988425,101443.34856953788,1854.480392731735,-1042.3704442042908
Experimental,-5330552.286344374,120496.45585985988,124681.67713960832,1093.3598010410292,-232.4226970101654
Experimental,-5316387.412966391,150308.58341741667,115774.61548452386,1145.1069590870654,-592.7984071269602
Experimental,-3680112.4358087075,27885.413042952354,36208.61442804201,47.24056731962816,-838.3482498965774
Experimental,-5512130.18838672,116167.88451561263,75637.55424466981,1881.441228640039,-718.217997659879
Experimental,-4559518.275375573,58048.155161673894,-51136.65390223639,955.5664885212233,-597.0417093721732
Rock,1654030.1456916954,27126.56410600067,31862.523497222068,413.44114131700474,5609.554325607661
Rock,-1938264.6820681945,27179.44746864413,-208.78557239346037,1326.356215352046,2356.120854606927
Rock,2990971.056872844,-511644.7916229057,93596.8478550384,-776.9912085407101,-428.5815492000056
Rock,-2301125.755525172,-21557.770991006684,63725.30696617455,-386.2793375620648,-606.7594013641741
Experimental,-4138941.8838283634,80598.9435434301,-92169.97023937135,1816.6770764609778,2478.817700965605
Experimental,13726833.72102429,-218196.7702290037,-312581.048864406,1438.2112728621958,4762.544796149489
Experimental,-5333697.636122793,60472.57985336717,111969.56954173473,1458.483724291723,-485.0804761759349
Experimental,-4796922.221374108,-24399.46451284894,187992.4066118004,-274.3035630288146,-320.0195576545893
Folk,-4847277.604803741,12690.205431411905,-33117.242840861785,1381.478855186332,-576.0009399765659
Folk,-5484232.023988044,91675.02970543064,16795.96784460466,2045.2591889565576,-813.5801266989441
Folk,-5419915.193315235,98956.93865713319,80674.37444232721,1562.1395893255765,-549.0889029848134
Folk,-5464335.329925146,76884.15442887496,99192.19515918549,908.008412352777,-851.3624348086422
Folk,-5075485.986804761,63168.57286316196,117127.94792813058,802.1994702498994,-842.7157418309135
Folk,-3011554.0920306216,-100788.81614481242,-223237.76782036788,603.9809567594364,-1045.0929292597605
Folk,-3839834.78880361,83269.05095075555,-26573.942778997945,-1519.1698921884888,-451.2693297426133
Folk,-5352818.51146358,54039.42014052768,31303.90252334802,1867.323594523973,-996.1673030443094
Folk,2601239.983840232,80373.28530561175,150228.8626837353,409.7403698197945,1454.5837948606197
Folk,-5017020.75532199,83995.54475105957,32824.50595370026,2020.1962835217107,-1075.3061560146866
Folk,-4919716.8490906395,22286.31114873436,67339.15337412641,1491.3131096281575,-811.1513357725528
Folk,-3495889.762698125,-129275.81097311048,-122171.50605696935,506.7106702138678,-320.68349432335157
Folk,-4819780.550559927,-10098.608994191507,41425.58205862845,1314.0332653710464,-995.890500743064
Folk,-4108310.542423082,-84957.26391886192,97861.77113489996,1123.3102607851856,-718.736863161925
Folk,-3839791.314691938,-37563.26675711882,-87067.67644023309,1989.84997155943,-426.24943712460333
Folk,-4786061.759095105,17217.156361268502,33837.72669111756,1266.6393588410194,-899.7692391200417
Folk,-4278884.658268035,-44091.03439844787,-44762.53327363931,1239.6649436129205,-581.7480600145318
Instrumental,-5392399.489469799,46445.18582699808,-138795.66301142212,1773.0881224356906,-689.1338486536908
Experimental,-4962160.516051363,21054.231423603153,158044.52091712697,1087.445707521272,-1067.4854181477742
Hip-Hop,3281689.98081246,775396.4237553168,177532.05155422573,563.6711099381342,-621.091266485104
Hip-Hop,5543204.4626437975,851541.7564220673,-664460.895400128,-550.5972854882176,950.293866815993
Hip-Hop,5543037.664503652,851572.2451861085,-664505.1699334903,-550.7188291762466,950.2794429674598
Experimental,-4854618.164760103,172099.2465161559,64124.54530562644,81.69652669501095,1791.888706719981
Instrumental,-5318025.967657797,81661.28199099634,93063.65905997487,2227.1559087395894,332.9129896665776
Instrumental,-5449742.740811069,131544.48280815338,30504.08370306051,2359.727606073204,1150.8121896879952
Instrumental,-5027676.485091273,125679.41768316273,73730.90284209803,1165.268802161662,-555.0123509501507
Instrumental,-4447671.122659359,142249.2857951951,34019.61708342369,2258.2358187866894,357.33410551904063
Instrumental,-5527997.579544133,88032.19221807082,-28976.831046172312,2067.3603853017726,-116.0356728607286
Instrumental,-3962056.583923631,115587.10370117128,80105.3699418306,1336.690031073035,319.27176140854027
Instrumental,-5653878.82425467,103582.21934315706,71042.82650440627,440.8095230842614,-629.9509836807127
Electronic,4232413.702027563,547150.0621764085,281108.9192766649,-2146.2784053958103,837.5195332572788
Electronic,8364894.694731488,342555.917098857,-667332.5924940301,-240.128984419858,919.973309662978
Electronic,-3338563.4346332354,856413.658904607,44314.67002807794,-5793.940428436242,-130.3530409288112
Electronic,2767316.874756178,-79215.90722074214,-134430.0438919708,-600.5261975236477,-250.38037833285154
Electronic,1218247.6462384297,77982.5589487209,182163.7321326503,-707.5480567937465,-258.6638853425267
Electronic,14776278.02616225,385236.53762353596,225112.47058576002,1735.5502186646906,128.8227742259552
Electronic,9990587.971572101,143462.10576189772,21070.548126584952,-3751.453633171906,-871.6933643577171
Rock,-2193731.950192678,-255699.75180763518,57857.320504874595,869.7192684518832,-358.8594675625232
Experimental,-2922659.0646509924,-106713.80472390812,-696418.7445164233,-1689.0412759884678,-1216.733026102614
Experimental,1125816.6836789914,-88740.59646899623,61286.66484709899,1423.6263378206988,-276.8139034418331
Rock,-4135781.711913946,-40506.68356630296,20741.389175822707,-1353.188850013886,-611.0476901010592
Rock,-4388709.406528982,-6409.493323219736,20156.334653105103,261.2423669499006,-8.276527331520292
Rock,7940245.4511084035,-919562.5446268629,664590.788929007,-659.4989715878255,-541.8909622000066
Rock,585784.0547935261,265905.73598318984,48826.023944754845,-2438.23860533459,-478.99648853188637
Rock,-4023466.8548984295,-30895.632484818867,51202.50664684169,-3521.544556764458,-618.0305037799411
International,-64335.11641280177,1055293.878214464,3777.14294128296,-3215.595092081385,-423.9655368375972
International,3658695.997903902,232701.163742248,151436.83293216745,1201.2461095067565,1050.7709537719768
International,2768528.9892915734,15244.219596417055,-276817.2988671001,1050.4274112842152,1525.2820465751302
Experimental,-5092874.577731866,168942.67797628575,93288.83817631428,552.707017322031,492.4409511396709
Rock,-4682196.702641265,23661.520919514525,-26542.5995894016,542.7251431761208,-930.2710130040479
Electronic,355782.27455357835,-82091.40015586773,-27053.44938546313,-1165.0630885691273,-103.65848360991832
Folk,-5327462.0129022915,96280.80882747773,50156.96731844594,1212.260807454172,-981.1330106105781
Folk,-4736622.263111159,60618.12132032946,26539.403280496022,1150.2591962782117,-980.8578591139369
Folk,-4639016.9907925865,63395.902959300074,61647.2936570861,185.31051810792314,-771.0882044100764
Pop,-4379818.776062597,39990.772688624136,168501.62789173264,-299.3420797149421,240.8524306694398
Pop,464183.5304772869,65462.85709032437,-274614.30007373163,1100.852506975091,252.3570443751656
Folk,1078938.7864383387,-148988.41890564506,-245585.2487655628,902.8830144698832,-1089.2498729098472
Instrumental,-5734956.554842299,81315.8261484598,126660.98764304715,1281.5741688576577,-938.6873728407187
Experimental,-5359818.618523544,100559.01942973849,85505.96707231185,2686.6270594808548,-777.5441299511479
